MSA,29-0000,33-0000,13-0000,47-0000,35-0000,39-0000,25-0000,17-0000,21-0000,45-0000,51-0000,43-0000,37-0000,31-0000,19-0000,15-0000,49-0000,27-0000,11-0000,23-0000,41-0000,53-0000
24780,133332.0,4950.0,18228.0,24341.0,58305.0,24156.0,49400.0,1512.0,12390.0,-413.0,-12152.0,23160.0,13888.0,98670.0,6734.0,13493.0,15552.0,3115.9999999999995,13805.0,1479.0,39450.0,15360.0
4900004,32143.999999999996,5220.0,9492.0,45652.0,26650.0,14388.0,25384.0,1377.0,7455.0,-0.0,-5921.0,11260.0,10540.0,24380.0,5920.0,3144.0,17856.0,1189.0,12925.0,917.9999999999999,19550.0,16560.0
43580,76424.0,5580.0,22596.0,50197.0,50310.0,29568.0,37164.0,1728.0,14385.0,-1947.0000000000002,-34162.0,22780.0,16368.0,43010.0,2738.0,10742.0,26304.0,3361.9999999999995,20790.0,1632.0,47300.0,39168.0
22744,754399.9999999999,100125.0,371364.0,338148.0,518050.0,307560.0,284468.0,19764.0,97230.0,-1770.0,-79453.0,304180.0,175832.0,438610.0,22718.0,264227.0,234816.0,35670.0,160765.0,52274.99999999999,567950.0,228912.0
26820,53299.99999999999,6525.0,19404.0,42117.0,33475.0,26796.0,24928.0,5184.0,11235.0,-4897.0,-11005.0,16740.0,10974.0,44620.0,12728.0,14541.0,16064.0,3402.9999999999995,21450.0,1377.0,34750.0,19200.0
35004,1388587.9999999998,148500.0,453432.0,603071.0,662610.0,739596.0,794048.0,38340.0,173565.0,-2714.0,-161913.0,475940.0,294996.0,1012460.0,65786.0,312435.0,291904.0,59039.99999999999,319605.0,67575.0,713800.0,348528.0
12020,100039.99999999999,7065.0,23352.0,21311.0,63570.0,30492.0,63156.0,1836.0000000000002,10080.0,-1121.0,-15686.0,26420.0,15438.0,43010.0,21164.0,15982.0,18624.0,3402.9999999999995,21835.0,2244.0,41950.0,23184.0
5100004,36408.0,7110.0,16044.0,31916.0,39520.0,39072.0,41724.0,2052.0,4935.0,-2124.0,-19499.0,18100.0,15686.0,44160.0,3182.0,9301.0,21504.0,2583.0,10615.0,1530.0,33500.0,25872.0
29460,204179.99999999997,19800.0,73248.0,104232.0,126685.0,61512.0,90820.0,5832.0,20895.0,-13924.0,-45136.0,72020.0,45508.0,129490.0,6512.0,42444.0,69376.0,6067.999999999999,35145.0,6324.0,120000.0,103824.0
39460,62811.99999999999,5490.0,11508.0,27068.0,39780.0,17688.0,13908.0,459.00000000000006,4410.0,-354.0,-3162.0,14080.0,13516.0,40020.0,1036.0,4978.0,13568.0,1148.0,5775.0,1784.9999999999998,37200.0,9984.0
27140,355715.99999999994,40140.0,92400.0,71609.0,146055.0,143616.0,124488.0,9450.0,39270.0,-2537.0,-51274.0,80400.0,51832.0,184920.0,12802.0,53448.0,70592.0,11684.999999999998,88165.0,12699.0,135700.0,86016.0
11244,1204744.0,110475.0,916860.0,724776.0,975520.0,594660.0,594472.0,102141.0,179235.0,-11151.0,-325221.0,526660.0,329530.0,795800.0,93980.0,717749.0,293440.0,96513.99999999999,555445.0,65126.99999999999,838300.0,382944.0
48424,601552.0,85860.0,270816.0,254217.0,439075.0,211860.0,214700.0,20007.0,64575.0,-15458.000000000002,-55118.0,202840.0,173104.0,448730.0,18426.0,159951.0,158656.0,30667.999999999996,119295.0,42381.0,379950.0,137760.0
40660,62975.99999999999,3645.0,7812.0,7878.0,23400.0,11352.0,21584.0,621.0,5670.0,-354.0,-11656.0,10260.0,6324.0,33580.0,740.0,4847.0,10304.0,983.9999999999999,9460.0,917.9999999999999,18300.0,13056.0
22020,147928.0,8325.0,59808.0,79184.0,78845.0,84876.0,52136.0,5940.0,20475.0,-1593.0,-21824.0,43240.0,28830.0,85100.0,6956.0,58688.0,34880.0,7953.999999999999,36025.0,3773.9999999999995,71700.0,48192.0
13220,72160.0,8100.0,9744.0,20099.0,29315.0,23100.0,15124.0,945.0000000000001,7875.0,-295.0,-3844.0,13060.0,9238.0,36570.0,3108.0,3668.0,13888.0,737.9999999999999,9075.0,1988.9999999999998,24900.0,15936.0
46700,149240.0,15750.0,46788.0,73629.0,83200.0,62568.0,62776.0,5670.0,26040.0,-2124.0,-22413.0,35140.0,20522.0,74980.0,11692.0,24235.0,36096.0,4305.0,36135.0,1733.9999999999998,78700.0,40560.0
3300001,37556.0,4320.0,5964.0,16968.0,29770.0,19404.0,20216.0,459.00000000000006,7875.0,-885.0,-6696.0,11680.0,10602.0,26220.0,1332.0,2751.0,10176.0,1475.9999999999998,8580.0,509.99999999999994,24200.0,9648.0
2100002,181547.99999999997,12825.0,27468.0,51106.0,97955.0,63888.0,78432.0,3024.0,27300.0,-3599.0,-82832.0,50380.0,26474.0,107870.0,3478.0,21222.0,48832.0,3935.9999999999995,34155.0,2193.0,76850.0,85008.0
1600003,57071.99999999999,6120.0,16716.0,42824.0,43875.0,29304.0,34732.0,1917.0000000000002,15330.0,-5959.0,-19530.0,20060.0,18786.0,49220.0,6882.0,16768.0,27648.0,3853.9999999999995,21945.0,1632.0,40000.0,36624.0
11700,265188.0,18495.0,47292.0,57065.0,157560.0,64548.0,77216.0,6966.000000000001,28140.0,-2419.0,-46190.0,54240.0,44144.0,212520.0,7474.0,25414.0,45568.0,6231.999999999999,31680.0,4641.0,104400.0,54720.0
5600003,38048.0,3330.0,10668.0,64539.0,26325.0,13728.0,25536.0,2106.0,6930.0,-531.0,-7130.0,11780.0,12214.0,23230.0,5180.0,3537.0,23616.0,1393.9999999999998,9900.0,1122.0,21200.0,23232.0
25060,159408.0,23265.0,44856.0,95950.0,119015.0,68112.0,62320.0,8964.0,17850.0,-649.0,-34751.0,41920.0,34906.0,77970.0,9990.0,31571.0,44416.0,3115.9999999999995,41360.0,3671.9999999999995,72700.0,36816.0
4700004,104139.99999999999,16515.0,17640.0,33128.0,108420.0,62832.0,56164.0,4509.0,11340.0,-1829.0,-57412.0,36320.0,35960.0,73370.0,3034.0,9432.0,40704.0,5493.999999999999,32725.0,917.9999999999999,72000.0,52128.0
47894,1734463.9999999998,348660.0,2149476.0,920312.0,1357915.0,941424.0,1180508.0,132300.0,336315.0,-10915.0,-123752.0,647420.0,524334.0,1058000.0,352758.0,2477472.0,475776.0,259406.99999999997,1062930.0,317679.0,1048250.0,519312.0
41900,23123.999999999996,1665.0,2688.0,5858.0,9295.0,5940.0,14516.0,405.0,2520.0,,-10540.0,5800.0,3720.0,6210.0,814.0,1048.0,3776.0,,2255.0,,10050.0,4032.0
31420,126771.99999999999,12150.0,44016.0,28886.0,59735.0,30888.0,44080.0,1782.0000000000002,17955.0,-1711.0,-17112.0,35680.0,20336.0,83490.0,1776.0,20436.0,27584.0,3033.9999999999995,25135.0,3264.0,52600.0,30960.0
5400001,96923.99999999999,8055.0,11844.0,49995.0,47125.0,43296.0,43396.0,2079.0,13440.0,-2655.0,-10695.0,23080.0,17484.0,65090.0,3404.0,4978.0,26368.0,1516.9999999999998,14355.0,1479.0,41850.0,25968.0
41140,55103.99999999999,6030.0,14952.0,18584.0,31265.0,22308.0,23104.0,1431.0,10290.0,-2124.0,-22227.0,14780.0,8122.0,33580.0,3404.0,7598.0,16640.0,2008.9999999999998,10120.0,917.9999999999999,27350.0,20400.0
32780,87083.99999999999,5310.0,20664.0,33027.0,57200.0,42900.0,38076.0,1647.0,17535.0,-4484.0,-16399.0,25560.0,18104.0,67620.0,4884.0,14672.0,18944.0,5248.0,22055.0,1886.9999999999998,46200.0,30096.0
23540,227795.99999999997,12375.0,57288.0,38077.0,84565.0,42108.0,125400.0,4077.0000000000005,21735.0,-1003.0000000000001,-9238.0,35660.0,33914.0,103500.0,11914.0,42968.0,26688.0,5821.999999999999,19855.0,5049.0,63350.0,26592.0
29700,54283.99999999999,20565.0,25788.0,23937.0,65455.0,100188.0,58900.0,1296.0,10185.0,,-3906.0,41980.0,14694.0,54050.0,1332.0,9170.0,22208.0,3033.9999999999995,16445.0,1581.0,53550.0,54576.0
4900003,15251.999999999998,2205.0,4368.0,13837.0,19760.0,8184.0,13224.0,513.0,5670.0,-944.0,-2976.0,6500.0,7688.0,11040.0,3182.0,4454.0,7232.0,1312.0,6875.0,509.99999999999994,13450.0,6624.0
37340,222383.99999999997,22005.0,84504.0,86557.0,148590.0,73524.0,70452.0,22329.0,19005.0,-236.0,-28613.0,64360.0,42842.0,164450.0,6660.0,124057.0,54272.0,7010.999999999999,38335.0,5304.0,114650.0,42288.0
4600002,117095.99999999999,7425.0,39396.0,66963.0,85670.0,53856.0,69008.0,4698.0,16800.0,-4366.0,-50871.0,36740.0,31000.0,83720.0,11766.0,18471.0,34880.0,6887.999999999999,18590.0,1886.9999999999998,69300.0,49632.0
14540,76096.0,3555.0,19404.0,28886.0,51155.0,28116.0,37848.0,2970.0,11340.0,-295.0,-30194.0,19540.0,13020.0,46920.0,2442.0,9694.0,19904.0,3197.9999999999995,16830.0,2039.9999999999998,34750.0,25200.0
0600005,53299.99999999999,14175.0,17976.0,36461.0,41405.0,31152.0,43320.0,1539.0,14175.0,-4130.0,-6417.0,19200.0,16678.0,37260.0,16724.0,7860.0,16384.0,2255.0,18260.0,866.9999999999999,26850.0,15456.0
24140,47067.99999999999,3915.0,10416.0,11918.0,26000.0,11088.0,25308.0,945.0000000000001,9660.0,-826.0,-12617.0,11640.0,5828.0,54970.0,1480.0,3668.0,10944.0,1025.0,6160.0,561.0,21800.0,17376.0
30980,94299.99999999999,9090.0,18900.0,102515.0,54860.0,41316.0,41876.0,4158.0,10185.0,-649.0,-26350.0,29120.0,14198.0,67620.0,3034.0,9563.0,33472.0,2910.9999999999995,17215.0,2091.0,49900.0,33648.0
44940,33620.0,5130.0,8232.0,15958.0,22165.0,11616.0,14972.0,1026.0,,-0.0,-12648.0,9840.0,9052.0,33120.0,1702.0,5633.0,10944.0,491.99999999999994,7645.0,765.0,18350.0,13680.0
2800002,104303.99999999999,19080.0,13860.0,24745.0,51025.0,36564.0,66424.0,2997.0,20790.0,-3776.0,-30070.0,26800.0,20646.0,65090.0,4810.0,5109.0,30528.0,2173.0,24585.0,1886.9999999999998,52150.0,46848.0
1500001,70520.0,15165.0,19908.0,52924.0,90740.0,50688.0,43624.0,2160.0,19215.0,-2832.0,-8029.0,28740.0,45694.0,76820.0,8658.0,9825.0,24192.0,3607.9999999999995,25520.0,1835.9999999999998,47500.0,29760.0
1200001,34276.0,13995.0,6216.0,17372.0,17810.0,14124.0,20672.0,1215.0,5145.0,-1593.0,-2821.0,7720.0,4898.0,25990.0,1554.0,2358.0,6656.0,574.0,3575.0,561.0,15750.0,9936.0
2700004,128247.99999999999,11205.0,41916.0,54439.0,92040.0,76956.0,81472.0,5589.0,25935.0,-3127.0,-74307.0,42920.0,31496.0,131330.0,7474.0,30261.0,38784.0,6559.999999999999,43505.0,2601.0,78000.0,55344.0
29420,57399.99999999999,9855.0,8736.0,19796.0,35360.0,16236.0,16796.0,810.0,5880.0,,-7595.0,15320.0,11222.0,36800.0,1628.0,4323.0,18176.0,942.9999999999999,11825.0,1377.0,29450.0,13296.0
26580,218939.99999999997,9765.0,30156.0,73326.0,86580.0,54912.0,67944.0,3969.0000000000005,21525.0,,-27652.0,39580.0,23250.0,118680.0,6512.0,13100.0,39296.0,2705.9999999999995,27005.0,3213.0,73350.0,39792.0
27740,137760.0,5670.0,23604.0,18685.0,54145.0,35508.0,39900.0,2241.0,8295.0,-0.0,-16709.0,27420.0,11470.0,77740.0,2738.0,14541.0,18112.0,2705.9999999999995,21945.0,1530.0,39600.0,20880.0
5500001,40016.0,5130.0,10332.0,19291.0,30875.0,22176.0,25536.0,2133.0,7140.0,-2006.0000000000002,-21328.0,13400.0,11160.0,25530.0,4144.0,5502.0,14912.0,942.9999999999999,9735.0,765.0,22300.0,18384.0
3900003,149240.0,9945.0,27720.0,77669.0,84110.0,31284.0,68324.0,3726.0000000000005,19845.0,-1475.0,-45725.0,38520.0,25792.0,155480.0,5550.0,14672.0,41344.0,3648.9999999999995,28105.0,1988.9999999999998,67900.0,58800.0
16180,29519.999999999996,4185.0,16296.0,7474.0,16120.0,12276.0,12160.0,1863.0000000000002,4620.0,,-5177.0,10380.0,4588.0,17940.0,3404.0,10480.0,7296.0,901.9999999999999,8745.0,1886.9999999999998,11900.0,4416.0
5300003,24435.999999999996,2880.0,6720.0,15150.0,27690.0,16632.0,22800.0,567.0,6195.0,-6195.0,-4588.0,8020.0,8308.0,18170.0,5550.0,3668.0,12160.0,1352.9999999999998,6710.0,561.0,15150.0,12576.0
4800005,47067.99999999999,15975.0,14280.0,27876.0,34385.0,49104.0,39064.0,1188.0,6720.0,-3245.0,-7347.0,17780.0,11966.0,34500.0,1924.0,4192.0,16640.0,2583.0,10835.0,1733.9999999999998,29000.0,20928.0
20260,173839.99999999997,12375.0,34524.0,51510.0,82420.0,95040.0,56620.0,5670.0,42420.0,-708.0,-17484.0,36180.0,28582.0,117530.0,9176.0,22008.0,39296.0,5166.0,32670.0,2397.0,59700.0,34752.0
48060,48543.99999999999,6075.0,12180.0,17574.0,28405.0,12012.0,28500.0,1188.0,10080.0,-0.0,-4309.0,12280.0,9300.0,32200.0,1924.0,6943.0,13568.0,1434.9999999999998,9130.0,1122.0,26700.0,11136.0
12060,2102480.0,254610.0,1402968.0,823554.0,1548560.0,740388.0,1105572.0,110754.00000000001,261975.0,-10620.0,-434961.0,802440.0,396180.0,1249820.0,94424.0,1500998.0,627520.0,149527.0,916025.0,113780.99999999999,1432150.0,1034592.0
3300003,101023.99999999999,3375.0,16296.0,20604.0,37310.0,24024.0,45372.0,3321.0,7455.0,-649.0,-16771.0,19180.0,17856.0,40940.0,8510.0,17685.0,13888.0,4346.0,20020.0,663.0,29050.0,13536.0
41180,1447791.9999999998,128925.0,618996.0,524493.0,864825.0,645216.0,580488.0,57834.00000000001,199605.0,-6431.0,-245210.0,444480.0,265050.0,917700.0,70744.0,602600.0,321728.0,75112.0,366630.0,49317.0,681750.0,393120.0
5000001,113159.99999999999,8280.0,28056.0,57166.0,63180.0,52536.0,81320.0,3672.0000000000005,33600.0,-2596.0,-25420.0,29660.0,28830.0,64170.0,6660.0,15458.0,29376.0,8405.0,21890.0,3365.9999999999995,49300.0,31872.0
4900001,17712.0,3600.0,8568.0,22422.0,29900.0,27456.0,16036.0,1188.0,1470.0,,-2976.0,8240.0,11036.0,8280.0,1554.0,6288.0,10176.0,2173.0,12210.0,866.9999999999999,23300.0,6384.0
14260,272076.0,25875.0,116928.0,157661.0,170040.0,141372.0,121220.0,20115.0,54180.0,-11269.0,-50561.0,99980.0,59892.0,170660.0,20498.0,115804.0,74240.0,18573.0,96140.0,10302.0,153500.0,76176.0
23060,245015.99999999997,14670.0,72828.0,76962.0,132340.0,73392.0,80332.0,9477.0,34440.0,-885.0,-83669.0,62100.0,40486.0,140300.0,3922.0,53317.0,56704.0,10373.0,48070.0,5151.0,101100.0,83520.0
15380,573180.0,67140.0,200928.0,203414.0,340990.0,262284.0,316768.0,19575.0,107835.0,-590.0,-110174.0,185560.0,112902.0,362480.0,34410.0,165453.0,124480.0,22836.999999999996,127655.0,22287.0,300100.0,148176.0
11260,164164.0,17955.0,77196.0,90496.0,110890.0,110880.0,70528.0,13689.0,41895.0,-590.0,-11129.0,58620.0,35402.0,108330.0,19166.0,44147.0,50432.0,8651.0,54010.0,7649.999999999999,81600.0,63456.0
2400002,8692.0,810.0,2772.0,7878.0,8125.0,1980.0,4256.0,432.0,1890.0,-354.0,-1550.0,3720.0,2728.0,8970.0,370.0,1048.0,3712.0,164.0,2530.0,204.0,5950.0,3888.0
3000002,30339.999999999996,4815.0,8820.0,29593.0,23140.0,11748.0,22724.0,837.0,7035.0,-944.0,-2511.0,10540.0,10912.0,25530.0,3256.0,2751.0,12032.0,1434.9999999999998,6820.0,1071.0,15750.0,11088.0
22500,127263.99999999999,7875.0,23016.0,27674.0,47840.0,26400.0,35644.0,3699.0000000000005,16275.0,-885.0,-21421.0,24280.0,16182.0,81420.0,2812.0,14410.0,27968.0,1475.9999999999998,18810.0,2193.0,45900.0,33744.0
40220,202047.99999999997,20385.0,57792.0,65953.0,84630.0,55836.0,60420.0,5589.0,30135.0,-944.0,-34503.0,50440.0,27962.0,121670.0,5402.0,38383.0,45376.0,6067.999999999999,27500.0,4692.0,81900.0,56976.0
25860,146452.0,15525.0,29988.0,30401.0,82420.0,31680.0,56240.0,3834.0000000000005,22470.0,-826.0,-94488.0,39520.0,18848.0,177330.0,2960.0,16899.0,40576.0,3648.9999999999995,26180.0,1632.0,69850.0,69600.0
36540,495607.99999999994,40230.0,236796.0,217453.0,268645.0,213972.0,205580.0,16713.0,69930.0,-3186.0,-84506.0,161100.0,82522.0,274620.0,23384.0,252437.0,107072.0,25296.999999999996,129030.0,14330.999999999998,268900.0,182496.0
4000002,95447.99999999999,12195.0,30576.0,93930.0,78780.0,32472.0,77672.0,5130.0,19845.0,-2950.0,-24304.0,35940.0,25730.0,76360.0,11840.0,18340.0,41024.0,4223.0,35585.0,2703.0,59100.0,42576.0
75404,92987.99999999999,7785.0,46788.0,41915.0,67405.0,52668.0,62472.0,10530.0,11655.0,-531.0,-31527.0,42120.0,22940.0,71070.0,3848.0,68251.0,28544.0,4551.0,45210.0,1937.9999999999998,93400.0,37536.0
49700,45591.99999999999,5220.0,10080.0,14140.0,24310.0,21252.0,32148.0,1377.0,5670.0,-9204.0,-5115.0,12080.0,7192.0,31510.0,2738.0,3537.0,10816.0,656.0,9130.0,561.0,22850.0,12096.0
2600002,79048.0,5805.0,15120.0,37673.0,59150.0,37884.0,29412.0,2160.0,15540.0,-1888.0,-16430.0,21140.0,15934.0,58190.0,2812.0,4585.0,23744.0,2255.0,15895.0,1224.0,48300.0,25632.0
33780,30995.999999999996,2070.0,9828.0,12827.0,28795.0,15444.0,20064.0,2268.0,4830.0,-177.0,-11997.0,11200.0,6572.0,31510.0,444.0,3275.0,16576.0,1393.9999999999998,8910.0,458.99999999999994,19350.0,19824.0
0600004,15743.999999999998,3015.0,5460.0,8989.0,15015.0,10560.0,24776.0,459.00000000000006,6720.0,-11446.0,-9083.0,7800.0,5332.0,13340.0,2738.0,1441.0,8896.0,245.99999999999997,6710.0,306.0,13100.0,14400.0
4800002,235339.99999999997,33120.0,56028.0,138471.0,155870.0,106128.0,166668.0,8235.0,33390.0,-7080.0,-94240.0,82460.0,46562.0,182620.0,9250.0,25021.0,89792.0,6436.999999999999,46420.0,5508.0,126400.0,106752.0
27340,34604.0,5265.0,12768.0,20503.0,48230.0,15708.0,28804.0,837.0,5250.0,,-3441.0,16000.0,10664.0,30130.0,1998.0,5895.0,11008.0,983.9999999999999,6765.0,1173.0,31200.0,12480.0
31140,710119.9999999999,59130.0,231168.0,226240.0,389870.0,257928.0,215232.0,20574.0,78645.0,-4130.0,-209126.0,205260.0,102982.0,371220.0,16576.0,181566.0,173248.0,27592.999999999996,163295.0,18054.0,307650.0,318432.0
4400001,,,,303.0,910.0,,,,,,,140.0,496.0,,,,256.0,,,,200.0,
36084,929223.9999999999,92430.0,562884.0,532573.0,601770.0,465300.0,549480.0,76113.0,168000.0,-3304.0,-193905.0,326400.0,189038.0,580290.0,137566.0,558191.0,226432.0,67896.0,385330.0,40290.0,525300.0,311520.0
48140,71504.0,4995.0,26376.0,21614.0,31395.0,27324.0,23788.0,3213.0,8505.0,-767.0,-34782.0,21380.0,12586.0,41860.0,2072.0,20567.0,18944.0,2419.0,14520.0,1682.9999999999998,31700.0,29760.0
40580,55759.99999999999,6750.0,11340.0,15655.0,36205.0,23628.0,25156.0,3672.0000000000005,6720.0,-2006.0000000000002,-22134.0,15880.0,7688.0,54050.0,2368.0,4978.0,15232.0,615.0,9625.0,816.0,28650.0,19824.0
41940,695195.9999999999,77670.0,637476.0,368145.0,506935.0,356268.0,441636.0,153198.0,110985.0,-19116.0,-162130.0,261080.0,173104.0,401120.0,87320.0,1710205.0,170880.0,60023.99999999999,467720.0,39729.0,481950.0,185664.0
1900004,191879.99999999997,14040.0,54096.0,102616.0,119990.0,76824.0,109972.0,9207.0,30345.0,-6431.0,-121892.0,58160.0,44144.0,154100.0,9102.0,34977.0,72448.0,10414.0,62865.0,3875.9999999999995,99750.0,92880.0
25180,118571.99999999999,14895.0,27972.0,32320.0,56420.0,39732.0,45296.0,2646.0,24990.0,-472.0,-14942.0,35620.0,15376.0,68540.0,2072.0,33929.0,26624.0,3279.9999999999995,20460.0,3467.9999999999995,60150.0,52656.0
78100,371459.99999999994,38745.0,109536.0,98071.0,180570.0,191664.0,196232.0,11124.0,117075.0,-413.0,-64697.0,93200.0,58156.0,231380.0,24346.0,71657.0,69888.0,13324.999999999998,110880.0,6935.999999999999,135950.0,108528.0
1700003,116603.99999999999,11655.0,25788.0,50601.0,70395.0,31680.0,62700.0,4590.0,15540.0,-2242.0,-47771.0,34760.0,22506.0,86480.0,3552.0,12183.0,34752.0,2255.0,33935.0,1835.9999999999998,52000.0,51120.0
22180,158916.0,16110.0,51408.0,34946.0,92950.0,36960.0,80788.0,2754.0,20160.0,-354.0,-19406.0,38920.0,23188.0,142370.0,5624.0,30785.0,36288.0,4017.9999999999995,21890.0,2346.0,69450.0,41232.0
18580,191715.99999999997,20385.0,53592.0,110999.0,140985.0,103356.0,91124.0,13284.0,22050.0,-1239.0,-33015.0,55220.0,33852.0,152950.0,11322.0,19650.0,69376.0,5739.999999999999,33660.0,7037.999999999999,96150.0,53616.0
2900001,154980.0,13815.0,34944.0,59388.0,112060.0,77748.0,88996.0,4050.0000000000005,27930.0,-4071.0000000000005,-51553.0,44640.0,32860.0,108330.0,7474.0,15327.0,47936.0,5985.999999999999,31460.0,1937.9999999999998,84150.0,55920.0
31084,3507303.9999999995,509400.0,2040108.0,1083831.0,2588105.0,1762068.0,1930020.0,169803.0,713370.0,-20945.0,-821717.0,1438280.0,637112.0,2210990.0,258038.0,1396722.0,808768.0,664856.0,1264890.0,199104.0,2137650.0,1505520.0
20220,57891.99999999999,3690.0,23688.0,21109.0,34840.0,27852.0,24928.0,1998.0000000000002,8505.0,-944.0,-20150.0,15460.0,9362.0,38410.0,888.0,13886.0,15552.0,3320.9999999999995,16720.0,1071.0,31400.0,21648.0
3200002,20500.0,6120.0,6972.0,68377.0,26195.0,18612.0,17252.0,2322.0,3780.0,-708.0,-5394.0,9740.0,12090.0,12420.0,7400.0,2620.0,26944.0,737.9999999999999,10230.0,714.0,16050.0,16080.0
10180,82656.0,8505.0,18732.0,34845.0,46475.0,32472.0,34504.0,1917.0000000000002,9660.0,-1003.0000000000001,-7409.0,19540.0,11656.0,72450.0,2812.0,12052.0,17408.0,3402.9999999999995,11165.0,1632.0,35750.0,18528.0
41700,1004499.9999999999,111735.0,456372.0,398344.0,695305.0,550572.0,470668.0,34884.0,122430.0,-5015.0,-127317.0,350180.0,176452.0,621690.0,36186.0,374398.0,249920.0,47723.99999999999,193820.0,35700.0,537200.0,269760.0
1900002,117423.99999999999,6705.0,32928.0,69892.0,65455.0,58476.0,75468.0,3834.0000000000005,17430.0,-8260.0,-60698.0,36640.0,29016.0,94760.0,9990.0,11397.0,47360.0,5411.999999999999,40260.0,2039.9999999999998,67600.0,54864.0
4800006,118899.99999999999,29610.0,29988.0,116958.0,83720.0,81048.0,103816.0,7344.000000000001,14175.0,-4484.0,-32333.0,41520.0,27590.0,160080.0,8288.0,11659.0,46144.0,2869.9999999999995,30360.0,3060.0,62800.0,45456.0
43780,134972.0,12285.0,39312.0,46056.0,83980.0,48048.0,92948.0,3969.0000000000005,19215.0,-1121.0,-38130.0,38380.0,27466.0,99820.0,4958.0,28689.0,40448.0,6477.999999999999,36465.0,2856.0,63800.0,44112.0
3100004,43295.99999999999,4590.0,10584.0,19392.0,26195.0,19668.0,24320.0,1134.0,8400.0,-2242.0,-19809.0,11660.0,8928.0,40020.0,,3406.0,13632.0,1189.0,9185.0,561.0,21600.0,18384.0
14740,68716.0,7470.0,38892.0,59590.0,60840.0,30228.0,39292.0,11286.0,12600.0,-413.0,-12555.0,21060.0,15438.0,67390.0,7696.0,20436.0,36928.0,3402.9999999999995,16170.0,2142.0,42100.0,20160.0
26380,86263.99999999999,7560.0,0.0,59590.0,47255.0,22308.0,28500.0,4806.0,12915.0,-354.0,-24056.0,24860.0,12586.0,46920.0,3034.0,5371.0,39872.0,1598.9999999999998,20625.0,1377.0,46950.0,60528.0
0800001,66256.0,14445.0,17724.0,32724.0,37960.0,22308.0,41800.0,945.0000000000001,20265.0,-5959.0,-12617.0,20640.0,15004.0,51060.0,4440.0,5895.0,23552.0,1803.9999999999998,12375.0,1428.0,33600.0,22704.0
40060,662888.0,83655.0,390432.0,273306.0,341250.0,282876.0,272916.0,23868.0,116340.0,-5192.0,-89559.0,210780.0,125736.0,341320.0,35520.0,298287.0,160384.0,31077.999999999996,147565.0,34017.0,348850.0,205344.0
24500,43459.99999999999,2700.0,14700.0,20301.0,25350.0,15840.0,18316.0,945.0000000000001,7455.0,-354.0,-3193.0,10620.0,9610.0,27140.0,1998.0,8253.0,12480.0,2255.0,5335.0,1428.0,21700.0,9840.0
29180,207951.99999999997,16110.0,48552.0,130391.0,126295.0,107712.0,68628.0,9207.0,24360.0,-1770.0,-49507.0,59760.0,33852.0,127420.0,9102.0,21353.0,82112.0,6436.999999999999,45485.0,7700.999999999999,126400.0,83136.0
73104,142844.0,13860.0,97944.0,70801.0,76765.0,60192.0,76152.0,21087.0,38640.0,-531.0,-22754.0,47320.0,31372.0,97750.0,18130.0,196631.0,34752.0,10987.999999999998,75405.0,4641.0,94300.0,31824.0
3100001,51331.99999999999,2295.0,9660.0,17776.0,26650.0,10692.0,25612.0,621.0,5775.0,-3068.0,-5146.0,13480.0,8246.0,36110.0,2072.0,2489.0,15040.0,1803.9999999999998,9240.0,612.0,27750.0,15168.0
5600004,31159.999999999996,5220.0,7980.0,31512.0,23595.0,16632.0,29564.0,1728.0,7245.0,-590.0,-6262.0,10080.0,11966.0,17480.0,5846.0,5633.0,14208.0,2008.9999999999998,8580.0,917.9999999999999,16300.0,11184.0
